jis_mesh,unified_genre,restaurant_count,lat,lng,mesh_code,population,pop_working,pop_adult,pop_elderly,households,single_households,young_single,genre_diversity,genre_hhi,other_genre_count,genre_share,neighbor_avg_restaurants,neighbor_avg_population,working_ratio,elderly_ratio,single_ratio,young_single_ratio,saturation_index,genre_saturation,nearest_station_distance,nearest_station_name,nearest_station_passengers,land_price,google_avg_rating,google_total_reviews,google_match_count,reviews_per_shop,google_density,demand_score,competitor_density,opportunity_score,reason
6441428641,other,1,43.0719688237,141.3335752828,6441428641,772.3076923076923,474.3076923076923,629.5384615384615,185.07692307692307,386.38461538461536,168.53846153846155,36.23076923076923,2,0.5555555555555556,2,0.3333333333333333,1.625,397.75,0.6133492489804039,0.2393315428230379,0.4350675138999206,0.0935266084193804,14.161220043572987,7.080610021786494,0.1848842679410313,桑園,1.0,350000.0,0.0,0.0,0,0.0,0.0,0.4061651881557094,7.080610021786494,0.3390879014049777,その他の競合がほぼなし（1店舗）。商圏人口772人。桑園駅から185m（駅近）
6441434012,izakaya,1,43.0346296334,141.3810764984,6441434012,844.0,615.0,729.0,133.0,514.0,305.0,62.0,2,0.5,1,0.5,0.625,392.75,0.727810650887574,0.157396449704142,0.5922330097087378,0.1203883495145631,6.738544474393531,6.738544474393531,0.4251313671734725,美園,8898.0,0.0,0.0,0.0,0,0.0,0.0,0.4439178515007899,6.738544474393531,0.3380610451832594,居酒屋の競合がほぼなし（1店舗）。商圏人口844人。美園駅から425m（徒歩圏）
6441426542,izakaya,2,43.05581309245,141.32340303835,6441426542,1349.0,861.0,1030.0,287.0,738.0,435.0,42.0,6,0.1875,14,0.125,3.875,1072.875,0.6377777777777778,0.2125925925925925,0.5886332882273342,0.0568335588633288,70.38712921065863,10.055304172951232,0.3697678022221496,円山公園,22820.0,0.0,0.0,0.0,0,0.0,0.0,0.7098472880463402,10.055304172951232,0.3376457455228459,"居酒屋の競合が少ない（2店舗）。商圏人口1,349人。飽和度が高い。円山公園駅から370m（徒歩圏）"
6441429722,other,2,43.0759925514,141.34784149725,6441429722,1457.0,1147.0,1194.0,149.0,1169.0,985.0,573.0,3,0.375,2,0.5,2.5,742.375,0.7866941015089163,0.1021947873799725,0.8418803418803419,0.4897435897435897,9.537434430138292,9.537434430138292,0.1371839498744958,北12条,7998.0,0.0,0.0,0.0,0,0.0,0.0,0.7667193259610321,9.537434430138292,0.3363618690419058,"その他の競合が少ない（2店舗）。商圏人口1,457人。北12条駅から137m（駅近）"
6441433143,izakaya,2,43.03171754275,141.39552200859998,6441433143,1425.0,962.0,1247.0,336.0,762.0,399.0,68.0,4,0.28,3,0.4,0.875,398.5,0.6746143057503506,0.2356241234221598,0.5229357798165137,0.0891218872870249,14.527845036319611,9.685230024213077,0.1428128533515276,月寒中央,15498.0,0.0,0.0,0.0,0,0.0,0.0,0.7498683517640864,9.685230024213077,0.3362635290278927,"居酒屋の競合が少ない（2店舗）。商圏人口1,425人。月寒中央駅から143m（駅近）"
6441428344,cafe,1,43.0734774806,141.2980829168,6441428344,859.0,562.0,721.0,184.0,545.0,340.0,52.0,3,0.3333333333333333,2,0.3333333333333333,1.75,613.375,0.6534883720930232,0.213953488372093,0.6227106227106227,0.0952380952380952,13.3422281521014,6.6711140760507,0.5483309807649807,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.4518167456556082,6.6711140760507,0.3353327667931873,カフェの競合がほぼなし（1店舗）。商圏人口859人。琴似駅から548m（徒歩圏）
6441434012,other,1,43.0343434972,141.3792489067,6441434012,844.0,615.0,729.0,133.0,514.0,305.0,62.0,2,0.5,1,0.5,0.625,392.75,0.727810650887574,0.157396449704142,0.5922330097087378,0.1203883495145631,6.738544474393531,6.738544474393531,0.5734892949785034,美園,8898.0,0.0,0.0,0.0,0,0.0,0.0,0.4439178515007899,6.738544474393531,0.3348334287370748,その他の競合がほぼなし（1店舗）。商圏人口844人。美園駅から573m（徒歩圏）
6441428344,other,1,43.0741951373,141.2970465801,6441428344,859.0,562.0,721.0,184.0,545.0,340.0,52.0,3,0.3333333333333333,2,0.3333333333333333,1.75,613.375,0.6534883720930232,0.213953488372093,0.6227106227106227,0.0952380952380952,13.3422281521014,6.6711140760507,0.59191605489921,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.4518167456556082,6.6711140760507,0.3346092964343315,その他の競合がほぼなし（1店舗）。商圏人口859人。琴似駅から592m（徒歩圏）
6441428344,washoku,1,43.0741512522,141.2969996427,6441428344,859.0,562.0,721.0,184.0,545.0,340.0,52.0,3,0.3333333333333333,2,0.3333333333333333,1.75,613.375,0.6534883720930232,0.213953488372093,0.6227106227106227,0.0952380952380952,13.3422281521014,6.6711140760507,0.5971276691556541,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.4518167456556082,6.6711140760507,0.3345297415373356,和食の競合がほぼなし（1店舗）。商圏人口859人。琴似駅から597m（徒歩圏）
6441429924,cafe,1,43.0791425792,141.3731189696,6441429924,836.0,563.0,689.0,149.0,484.0,268.0,43.0,3,0.3333333333333333,2,0.3333333333333333,0.0,0.0,0.6726403823178017,0.1780167264038231,0.5525773195876289,0.088659793814433,13.550135501355014,6.775067750677507,0.3582505943074878,環状通東,14248.0,0.0,0.0,0.0,0,0.0,0.0,0.4397051079515534,6.775067750677507,0.3312995836197426,カフェの競合がほぼなし（1店舗）。商圏人口836人。環状通東駅から358m（徒歩圏）
6441421934,yakiniku,1,43.0151112686,141.3671228608,6441421934,645.0,461.0,521.0,93.0,469.0,353.0,99.0,5,0.2959183673469387,13,0.0714285714285714,3.875,558.25,0.7136222910216719,0.1439628482972136,0.7510638297872341,0.2106382978723404,101.16731517509729,7.782101167315175,0.1933688661643806,澄川,15646.0,0.0,0.0,0.0,0,0.0,0.0,0.3391258557135334,7.782101167315175,0.331204457762631,焼肉の競合がほぼなし（1店舗）。商圏人口645人。飽和度が高い。澄川駅から193m（駅近）
6441428712,cafe,1,43.0679799088,141.3434501683,6441428712,833.6666666666666,579.8333333333334,675.5,149.16666666666666,567.0,416.1666666666667,153.5,2,0.5,1,0.5,4.5,337.125,0.694688498402556,0.1787140575079872,0.7326877934272301,0.2702464788732394,6.785795068988918,6.785795068988918,0.584447613419341,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.4384763910830261,6.785795068988918,0.3304070476969127,カフェの競合がほぼなし（1店舗）。商圏人口833人。さっぽろ駅から584m（徒歩圏）
6441428712,other,1,43.0680043501,141.3434448895,6441428712,833.6666666666666,579.8333333333334,675.5,149.16666666666666,567.0,416.1666666666667,153.5,2,0.5,1,0.5,4.5,337.125,0.694688498402556,0.1787140575079872,0.7326877934272301,0.2702464788732394,6.785795068988918,6.785795068988918,0.585693297420705,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.4384763910830261,6.785795068988918,0.3303877583400795,その他の競合がほぼなし（1店舗）。商圏人口833人。さっぽろ駅から586m（徒歩圏）
6441427621,cafe,1,43.0586614941,141.3318295865,6441427621,806.0,591.0,664.0,116.0,587.0,436.0,98.0,3,0.3333333333333333,2,0.3333333333333333,3.875,689.75,0.7323420074349443,0.1437422552664188,0.7414965986394558,0.1666666666666666,13.831258644536652,6.915629322268326,0.2121840587069856,西18丁目,26516.0,0.0,0.0,0.0,0,0.0,0.0,0.4239073196419168,6.915629322268326,0.3289201973156962,カフェの競合がほぼなし（1店舗）。商圏人口806人。西18丁目駅から212m（駅近）
6441429924,chinese,1,43.0785234794,141.3728648641,6441429924,836.0,563.0,689.0,149.0,484.0,268.0,43.0,3,0.3333333333333333,2,0.3333333333333333,0.0,0.0,0.6726403823178017,0.1780167264038231,0.5525773195876289,0.088659793814433,13.550135501355014,6.775067750677507,0.4300052234263936,環状通東,14248.0,0.0,0.0,0.0,0,0.0,0.0,0.4397051079515534,6.775067750677507,0.3288666073043922,中華の競合がほぼなし（1店舗）。商圏人口836人。環状通東駅から430m（徒歩圏）
6441425811,cafe,1,43.0436825502,141.3509812274,6441425811,1311.0,849.0,1137.0,319.0,856.0,535.0,115.0,1,0.0,0,1.0,1.75,650.0,0.6471036585365854,0.243140243902439,0.6242707117852976,0.1341890315052508,0.0,5.125576627370579,0.2265121318036507,中島公園通,1541.0,0.0,0.0,0.0,0,0.0,0.0,0.6898367561874671,5.125576627370579,0.3285507058936944,"カフェの競合がほぼなし（1店舗）。商圏人口1,311人。中島公園通駅から227m（駅近）"
6441427922,cafe,1,43.0584678568,141.3727869255,6441427922,776.0,548.0,672.0,147.0,588.0,457.0,112.0,3,0.3333333333333333,2,0.3333333333333333,0.5,248.375,0.7052767052767053,0.1891891891891892,0.7758913412563667,0.1901528013582342,14.124293785310734,7.062146892655367,0.1445988566593639,菊水,18706.0,0.0,0.0,0.0,0,0.0,0.0,0.4081095313322802,7.062146892655367,0.327531710247234,カフェの競合がほぼなし（1店舗）。商圏人口776人。菊水駅から145m（駅近）
6441427922,washoku,1,43.058484797,141.3727174864,6441427922,776.0,548.0,672.0,147.0,588.0,457.0,112.0,3,0.3333333333333333,2,0.3333333333333333,0.5,248.375,0.7052767052767053,0.1891891891891892,0.7758913412563667,0.1901528013582342,14.124293785310734,7.062146892655367,0.1463168484187789,菊水,18706.0,0.0,0.0,0.0,0,0.0,0.0,0.4081095313322802,7.062146892655367,0.3271569821624644,和食の競合がほぼなし（1店舗）。商圏人口776人。菊水駅から146m（駅近）
6441429924,izakaya,1,43.0773422457,141.373222403,6441429924,836.0,563.0,689.0,149.0,484.0,268.0,43.0,3,0.3333333333333333,2,0.3333333333333333,0.0,0.0,0.6726403823178017,0.1780167264038231,0.5525773195876289,0.088659793814433,13.550135501355014,6.775067750677507,0.548645712505812,環状通東,14248.0,0.0,0.0,0.0,0,0.0,0.0,0.4397051079515534,6.775067750677507,0.3262148860362239,居酒屋の競合がほぼなし（1店舗）。商圏人口836人。環状通東駅から549m（徒歩圏）
6441427814,italian,1,43.0604745646,141.3560158526,6441427814,743.5555555555555,532.0,590.2222222222222,96.66666666666669,494.0,339.1111111111111,62.888888888888886,2,0.5,1,0.5,23.125,442.27777777777777,0.7145202208625578,0.1298313684524698,0.6850729517396184,0.1270482603815937,7.227754577577898,7.227754577577898,0.1210406986383638,大通,120936.0,0.0,0.0,0.0,0,0.0,0.0,0.3910245158270434,7.227754577577898,0.3255466792513614,イタリアンの競合がほぼなし（1店舗）。商圏人口743人。大通駅から121m（駅近）
6441427621,izakaya,1,43.0587840555,141.3341643633,6441427621,806.0,591.0,664.0,116.0,587.0,436.0,98.0,3,0.3333333333333333,2,0.3333333333333333,3.875,689.75,0.7323420074349443,0.1437422552664188,0.7414965986394558,0.1666666666666666,13.831258644536652,6.915629322268326,0.2574891254986931,西15丁目,1.0,0.0,0.0,0.0,0,0.0,0.0,0.4239073196419168,6.915629322268326,0.3248183665998622,居酒屋の競合がほぼなし（1店舗）。商圏人口806人。西15丁目駅から257m（駅近）
6441424922,izakaya,2,43.03430109385,141.37355221305,6441424922,1453.0,1033.0,1244.0,254.0,886.0,541.0,134.0,2,0.5555555555555556,1,0.6666666666666666,2.0,705.125,0.7104539202200826,0.1746905089408528,0.6099210822998873,0.1510710259301014,4.777830864787386,9.555661729574773,0.410202970097027,平岸,13784.0,194000.0,0.0,0.0,0,0.0,0.0,0.764612954186414,9.555661729574773,0.324799206876323,"居酒屋の競合が少ない（2店舗）。商圏人口1,453人。飽和度が低く参入余地あり。平岸駅から410m（徒歩圏）"
6441428721,ramen,1,43.0676764394,141.3466543351,6441428721,423.0,222.0,367.0,154.0,282.0,178.0,29.0,7,0.4375857338820302,26,0.037037037037037,9.25,449.81944444444446,0.5235849056603774,0.3632075471698113,0.6289752650176679,0.1024734982332155,244.59078080903103,9.40733772342427,0.3297896197650106,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,9.40733772342427,0.3247325526989928,ラーメンの競合がほぼなし（1店舗）。商圏人口423人。飽和度が高い。さっぽろ駅から330m（徒歩圏）
6441428721,chinese,1,43.0676406093,141.3466201738,6441428721,423.0,222.0,367.0,154.0,282.0,178.0,29.0,7,0.4375857338820302,26,0.037037037037037,9.25,449.81944444444446,0.5235849056603774,0.3632075471698113,0.6289752650176679,0.1024734982332155,244.59078080903103,9.40733772342427,0.3305608962374751,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,9.40733772342427,0.3247062019570146,中華の競合がほぼなし（1店舗）。商圏人口423人。飽和度が高い。さっぽろ駅から331m（徒歩圏）
6441428721,washoku,1,43.0675339513,141.34649047,6441428721,423.0,222.0,367.0,154.0,282.0,178.0,29.0,7,0.4375857338820302,26,0.037037037037037,9.25,449.81944444444446,0.5235849056603774,0.3632075471698113,0.6289752650176679,0.1024734982332155,244.59078080903103,9.40733772342427,0.3353633982092525,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,9.40733772342427,0.3245447720058704,和食の競合がほぼなし（1店舗）。商圏人口423人。飽和度が高い。さっぽろ駅から335m（徒歩圏）
6441426543,izakaya,2,43.0565529223,141.32094613715,6441426543,1363.0,772.0,1094.0,366.0,745.0,396.0,30.0,4,0.34375,6,0.25,5.375,1011.25,0.5659824046920822,0.2683284457478005,0.5308310991957105,0.0402144772117962,29.955067398901647,9.98502246630055,0.2007533991970252,円山公園,22820.0,0.0,0.0,0.0,0,0.0,0.0,0.717219589257504,9.98502246630055,0.3240277919818317,"居酒屋の競合が少ない（2店舗）。商圏人口1,363人。飽和度が高い。円山公園駅から201m（駅近）"
6441428721,yakiniku,1,43.0674933883,141.3461127296,6441428721,423.0,222.0,367.0,154.0,282.0,178.0,29.0,7,0.4375857338820302,26,0.037037037037037,9.25,449.81944444444446,0.5235849056603774,0.3632075471698113,0.6289752650176679,0.1024734982332155,244.59078080903103,9.40733772342427,0.3622846659144365,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,9.40733772342427,0.323716960035955,焼肉の競合がほぼなし（1店舗）。商圏人口423人。飽和度が高い。さっぽろ駅から362m（徒歩圏）
6441427744,cafe,1,43.0664019583,141.3492966685,6441427744,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,6,0.4111999999999999,24,0.04,20.75,519.5357142857143,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,225.0937890787828,9.378907878282616,0.0815018075808553,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.3229711553876074,カフェの競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。さっぽろ駅から82m（駅近）
6441427913,other,1,43.0605503995,141.3648394773,6441427913,761.0,477.0,660.0,206.0,461.0,248.0,23.0,2,0.5555555555555556,2,0.3333333333333333,1.0,593.0,0.6259842519685039,0.2703412073490813,0.5367965367965368,0.0497835497835497,14.275517487508925,7.137758743754461,0.3636054481541401,バスセンター前,16730.0,0.0,0.0,0.0,0,0.0,0.0,0.4002106371774618,7.137758743754461,0.3220143061923206,その他の競合がほぼなし（1店舗）。商圏人口761人。バスセンター前駅から364m（徒歩圏）
6441426823,other,1,43.0526013828,141.3568970833,6441426823,752.0,509.0,598.0,96.0,612.0,504.0,78.0,2,0.5555555555555556,2,0.3333333333333333,59.0,360.3541666666667,0.6759628154050464,0.1274900398406374,0.8221859706362153,0.1272430668841762,14.367816091954024,7.183908045977012,0.2676466792559482,豊水すすきの,9462.0,0.0,0.0,0.0,0,0.0,0.0,0.3954713006845708,7.183908045977012,0.3216317213165237,その他の競合がほぼなし（1店舗）。商圏人口752人。豊水すすきの駅から268m（駅近）
6441428721,cafe,1,43.0673752741,141.3438790543,6441428721,423.0,222.0,367.0,154.0,282.0,178.0,29.0,7,0.4375857338820302,26,0.037037037037037,9.25,449.81944444444446,0.5235849056603774,0.3632075471698113,0.6289752650176679,0.1024734982332155,244.59078080903103,9.40733772342427,0.5333644861465342,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2222222222222222,9.40733772342427,0.3203733159754129,カフェの競合がほぼなし（1店舗）。商圏人口423人。飽和度が高い。さっぽろ駅から533m（徒歩圏）
6441427922,other,1,43.0587655731,141.3720125344,6441427922,776.0,548.0,672.0,147.0,588.0,457.0,112.0,3,0.3333333333333333,2,0.3333333333333333,0.5,248.375,0.7052767052767053,0.1891891891891892,0.7758913412563667,0.1901528013582342,14.124293785310734,7.062146892655367,0.1861097788859616,菊水,18706.0,0.0,0.0,0.0,0,0.0,0.0,0.4081095313322802,7.062146892655367,0.3203145875379348,その他の競合がほぼなし（1店舗）。商圏人口776人。菊水駅から186m（駅近）
6441427621,chinese,1,43.0599608424,141.3337179442,6441427621,806.0,591.0,664.0,116.0,587.0,436.0,98.0,3,0.3333333333333333,2,0.3333333333333333,3.875,689.75,0.7323420074349443,0.1437422552664188,0.7414965986394558,0.1666666666666666,13.831258644536652,6.915629322268326,0.3865474518957186,西15丁目,1.0,0.0,0.0,0.0,0,0.0,0.0,0.4239073196419168,6.915629322268326,0.318271481496674,中華の競合がほぼなし（1店舗）。商圏人口806人。西15丁目駅から387m（徒歩圏）
6441427541,washoku,1,43.0645156433,141.3190554114,6441427541,1332.0,939.0,1095.0,210.0,698.0,335.0,64.0,1,0.0,0,1.0,0.875,615.75,0.7044261065266316,0.1575393848462115,0.4792560801144492,0.0915593705293276,0.0,5.0709939148073016,0.5922071583361884,西28丁目,16916.0,0.0,0.0,0.0,0,0.0,0.0,0.7008952080042128,5.0709939148073016,0.3181901927423542,"和食の競合がほぼなし（1店舗）。商圏人口1,332人。西28丁目駅から592m（徒歩圏）"
6441424943,yakiniku,1,43.039796149,141.3701555261,6441424943,792.0,612.0,696.0,126.0,547.0,392.0,135.0,3,0.3600000000000001,4,0.2,0.75,416.875,0.7717528373266078,0.158890290037831,0.7153284671532847,0.2463503649635036,27.932960893854748,6.983240223463687,0.5855449601854721,平岸,13784.0,215000.0,0.0,0.0,0,0.0,0.0,0.416535018430753,6.983240223463687,0.3154127529053981,焼肉の競合がほぼなし（1店舗）。商圏人口792人。飽和度が高い。平岸駅から586m（徒歩圏）
6441424742,other,1,43.0395116164,141.3494110702,6441424742,1259.0,806.0,1070.0,304.0,667.0,328.0,67.0,1,0.0,0,1.0,1.25,544.875,0.6396825396825396,0.2412698412698412,0.4910179640718562,0.1002994011976047,0.0,5.26592943654555,0.1879275373962976,静修学園前,1463.0,0.0,0.0,0.0,0,0.0,0.0,0.6624539231174302,5.26592943654555,0.313964946107061,"その他の競合がほぼなし（1店舗）。商圏人口1,259人。静修学園前駅から188m（駅近）"
6441425713,cafe,1,43.04534671,141.3399557559,6441425713,1300.0,827.0,1074.0,289.0,723.0,386.0,52.0,1,0.0,0,1.0,0.125,84.625,0.6356648731744812,0.2221368178324365,0.5331491712707183,0.0718232044198895,0.0,5.154639175257731,0.3585116942193918,西線9条旭山公園通,2128.0,0.0,0.0,0.0,0,0.0,0.0,0.684044233807267,5.154639175257731,0.3133156301772833,"カフェの競合がほぼなし（1店舗）。商圏人口1,300人。西線9条旭山公園通駅から359m（徒歩圏）"
6441424724,izakaya,1,43.0371121285,141.3476655439,6441424724,1290.0,831.0,1071.0,302.0,644.0,290.0,36.0,1,0.0,0,1.0,0.875,386.125,0.6436870642912471,0.2339271882261812,0.4496124031007752,0.055813953488372,0.0,5.181347150259067,0.3074924470044373,静修学園前,1463.0,227000.0,0.0,0.0,0,0.0,0.0,0.6787783043707214,5.181347150259067,0.3122728522512889,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,290人。静修学園前駅から307m（徒歩圏）"
6441425834,other,1,43.0496053145,141.3555734988,6441425834,650.0,353.0,505.0,154.0,520.0,410.0,31.0,2,0.5555555555555556,2,0.3333333333333333,8.0,770.625,0.5422427035330261,0.2365591397849462,0.7869481765834933,0.0595009596928982,15.503875968992247,7.751937984496124,0.0957690308885605,中島公園,13040.0,0.0,0.0,0.0,0,0.0,0.0,0.3417588204318062,7.751937984496124,0.3118965837463955,その他の競合がほぼなし（1店舗）。商圏人口650人。中島公園駅から96m（駅近）
6441428834,other,1,43.0745100293,141.3543987592,6441428834,1275.0,843.0,1066.0,280.0,760.0,458.0,165.0,1,0.0,0,1.0,1.375,340.375,0.6606583072100314,0.219435736677116,0.6018396846254928,0.216819973718791,0.0,5.221932114882507,0.2671777198182116,北13条東,6440.0,0.0,0.0,0.0,0,0.0,0.0,0.6708794102159031,5.221932114882507,0.3099405778984386,"その他の競合がほぼなし（1店舗）。商圏人口1,275人。北13条東駅から267m（駅近）"
6441425921,izakaya,1,43.0434090567,141.3705538808,6441425921,1300.0,875.0,1112.0,289.0,764.0,422.0,100.0,1,0.0,0,1.0,0.75,206.125,0.6725595695618755,0.2221368178324365,0.5516339869281046,0.130718954248366,0.0,5.154639175257731,0.4645976817352503,学園前,42954.0,0.0,0.0,0.0,0,0.0,0.0,0.684044233807267,5.154639175257731,0.3089164675498567,"居酒屋の競合がほぼなし（1店舗）。商圏人口1,300人。学園前駅から465m（徒歩圏）"
6441427811,cafe,2,43.05887755255,141.35226462965,6441427811,743.5555555555555,532.0,590.2222222222222,96.66666666666669,494.0,339.1111111111111,62.888888888888886,5,0.3288888888888889,28,0.0666666666666666,48.25,386.20833333333337,0.7145202208625578,0.1298313684524698,0.6850729517396184,0.1270482603815937,202.3771281721812,14.455509155155797,0.0099214214746364,西4丁目,12610.0,6550000.0,0.0,0.0,0,0.0,0.0,0.3910245158270434,14.455509155155797,0.3038666320090959,カフェの競合が少ない（2店舗）。商圏人口743人。飽和度が高い。西4丁目駅から10m（駅近）
6441428822,italian,1,43.0675999604,141.3606033287,6441428822,731.0,526.0,609.0,100.0,416.0,213.0,55.0,2,0.5555555555555556,2,0.3333333333333333,1.5,650.875,0.7185792349726776,0.1366120218579235,0.5107913669064749,0.13189448441247,14.587892049598834,7.293946024799417,0.7041614726185333,バスセンター前,16730.0,0.0,0.0,0.0,0,0.0,0.0,0.3844128488678252,7.293946024799417,0.3037153742371885,イタリアンの競合がほぼなし（1店舗）。商圏人口731人。バスセンター前駅から704m（徒歩圏）
6441427744,yakiniku,1,43.065008257,141.3498553127,6441427744,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,6,0.4111999999999999,24,0.04,20.75,519.5357142857143,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,225.0937890787828,9.378907878282616,0.1556496287455413,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.3035852093401351,焼肉の競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。さっぽろ駅から156m（駅近）
6441428433,izakaya,2,43.07443246995,141.30130922709998,6441428433,1357.0,829.0,1120.0,377.0,807.0,516.0,59.0,2,0.5555555555555556,1,0.6666666666666666,4.375,911.5,0.6104565537555229,0.2776141384388807,0.6386138613861386,0.073019801980198,5.007511266900351,10.015022533800702,0.2710797508173911,琴似,24130.0,0.0,0.0,0.0,0,0.0,0.0,0.7140600315955766,10.015022533800702,0.3029696802409988,"居酒屋の競合が少ない（2店舗）。商圏人口1,357人。琴似駅から271m（駅近）"
6441425823,other,1,43.0456227954,141.3571913692,6441425823,1280.0,747.0,1064.0,328.0,926.0,681.0,96.0,1,0.0,0,1.0,0.875,112.75,0.5831381733021077,0.2560499609679937,0.7346278317152104,0.1035598705501618,0.0,5.208333333333333,0.4079499589412515,中島公園,13040.0,480000.0,0.0,0.0,0,0.0,0.0,0.6735123749341759,5.208333333333333,0.3027218955577941,"その他の競合がほぼなし（1店舗）。商圏人口1,280人。中島公園駅から408m（徒歩圏）"
6441425722,yakiniku,1,43.0428466973,141.3472793979,6441425722,1265.0,772.0,1051.0,308.0,828.0,567.0,90.0,1,0.0,0,1.0,1.875,796.75,0.6097946287519748,0.2432859399684044,0.6839565741857659,0.1085645355850422,0.0,5.2493438320209975,0.3149010907801972,行啓通,1437.0,0.0,0.0,0.0,0,0.0,0.0,0.6656134807793576,5.2493438320209975,0.3022990376046734,"焼肉の競合がほぼなし（1店舗）。商圏人口1,265人。行啓通駅から315m（徒歩圏）"
6441427911,italian,1,43.0603067724,141.3634448987,6441427911,1254.0,836.0,1003.0,203.0,762.0,447.0,102.0,1,0.0,0,1.0,1.5,706.5,0.6661354581673307,0.1617529880478087,0.5858453473132372,0.1336828309305373,0.0,5.279831045406547,0.2640441034611821,バスセンター前,16730.0,0.0,0.0,0.0,0,0.0,0.0,0.6598209583991574,5.279831045406547,0.3021270232449861,"イタリアンの競合がほぼなし（1店舗）。商圏人口1,254人。バスセンター前駅から264m（駅近）"
6441428614,other,1,43.070416925,141.3292096696,6441428614,1244.0,740.0,984.0,294.0,560.0,157.0,10.0,1,0.0,0,1.0,2.25,431.7884615384616,0.5943775100401606,0.236144578313253,0.2798573975044563,0.017825311942959,0.0,5.307855626326964,0.2324438127673945,桑園,1.0,0.0,0.0,0.0,0,0.0,0.0,0.6545550289626119,5.307855626326964,0.3016102978858807,"その他の競合がほぼなし（1店舗）。商圏人口1,244人。桑園駅から232m（駅近）"
6441427744,italian,1,43.0648352222,141.3498472685,6441427744,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,6,0.4111999999999999,24,0.04,20.75,519.5357142857143,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,225.0937890787828,9.378907878282616,0.1745603738336407,さっぽろ,124894.0,0.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.3011339545311706,イタリアンの競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。さっぽろ駅から175m（駅近）
6441427722,other,1,43.058830116,141.3497818064,6441427722,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,6,0.421875,15,0.0625,29.75,425.8263888888889,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,140.68361817423926,9.378907878282616,0.1924165442434693,西4丁目,12610.0,2700000.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.2997709277211434,その他の競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。西4丁目駅から192m（駅近）
6441427722,ramen,1,43.0588170606,141.3497395888,6441427722,426.22222222222223,277.8888888888889,383.22222222222223,112.88888888888889,262.55555555555554,153.44444444444446,27.77777777777778,6,0.421875,15,0.0625,29.75,425.8263888888889,0.6504551365409623,0.2642392717815344,0.5822091062394604,0.1053962900505902,140.68361817423926,9.378907878282616,0.1959097220709847,西4丁目,12610.0,2700000.0,0.0,0.0,0,0.0,0.0,0.2239190217073313,9.378907878282616,0.2994405683203974,ラーメンの競合がほぼなし（1店舗）。商圏人口426人。飽和度が高い。西4丁目駅から196m（駅近）
6441426634,izakaya,2,43.057203372,141.32862594340003,6441426634,1218.0,774.0,961.0,229.0,913.0,745.0,115.0,5,0.2345679012345679,7,0.2222222222222222,3.0,837.375,0.6349466776045939,0.1878589007383101,0.8150984682713348,0.1258205689277899,37.67491926803014,10.76426264800861,0.1282728244167676,西18丁目,26516.0,1000000.0,0.0,0.0,0,0.0,0.0,0.6408636124275935,10.76426264800861,0.2991195074962968,"居酒屋の競合が少ない（2店舗）。商圏人口1,218人。飽和度が高い。西18丁目駅から128m（駅近）"
